foldername,placename,電腦編號,村里別,地址,緯度,經度,地下樓層數,可容納人數,轄管分局,備註
新竹市警察局第三分局,公寓,FOA00302,南市里,新竹市東區南市里中華路2段604號地下第1層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00303,南市里,新竹市東區南市里南城街55號地下第1層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00304,南市里,新竹市東區南市里德高街25號地下第1層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00305,南市里,新竹市東區南市里德高街21號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00306,南市里,新竹市東區南市里林森路130.136號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00307,南市里,新竹市東區南市里勝利路101號地下第1層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00308,南市里,新竹市東區南市里勝利路125號地下第1層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00309,南市里,新竹市東區南市里勝利路232號地下第1層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00310,南市里,新竹市東區南市里勝利路238號地下第1層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00311,南市里,新竹市東區南市里勝利路230號地下第1層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00312,南市里,新竹市東區南市里勝利路240號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00313,南市里,新竹市東區南市里西大路313號地下第1層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00314,南市里,新竹市東區南市里勝利路11號地下第1層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00315,新興里,新竹市東區新興里食品路322號地下第1層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00316,新興里,新竹市東區新興里食品路272號地下第1層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00317,新興里,新竹市東區新興里食品路326巷30-32號地下第1層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00318,新興里,新竹市東區新興里食品路358號地下第1層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00322,新興里,新竹市東區新興里食品路360號地下第1層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00323,新興里,新竹市東區新興里食品路354號地下第1層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00324,新興里,新竹市東區新興里食品路374-376號地下第1層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00325,新興里,新竹市東區新興里食品路370號地下第1層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00326,新興里,新竹市東區新興里食品路378巷23號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00327,新興里,新竹市東區新興里食品路366巷14-16號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00328,新興里,新竹市東區新興里食品路366巷1.3號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00329,新興里,新竹市東區新興里西大路119號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00330,新興里,新竹市東區新興里西大路99-107號地下第1層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00331,新興里,新竹市東區新興里南大路473巷7弄21號地下第1層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00332,新興里,新竹市東區新興里南大路475號地下第1層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00333,新興里,新竹市東區新興里南大路473巷5號地下第1層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00334,高峰里,新竹市東區高峰里28鄰寶山路200巷3號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00335,高峰里,新竹市東區高峰里9鄰寶山路136-138號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00336,高峰里,新竹市東區高峰里27鄰寶山路150巷2-20號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00337,高峰里,新竹市東區高峰里9鄰寶山路88-90號,24.77724,120.98695,1.0,2417.0,第三分局,
