foldername,placename,電腦編號,村里別,地址,緯度,經度,地下樓層數,可容納人數,轄管分局,備註
臺中大甲分局,致用高級中學,,中山里,臺中市大甲區中山里甲東路512號,"24.341380 ","120.630908 ",,8630.0,,
臺中大甲分局,順天國小,,新美里,臺中市大甲區新美里永順街115號,"24.344128 ","120.618711 ",,1501.0,,
臺中大甲分局,大甲國中,,文武里,臺中市大甲區文武里育英路186號,"24.353421 ","120.622499 ",,2450.0,,
臺中大甲分局,大甲區公所,,大甲里,臺中市大甲區大甲里順天路146號,"24.344953 ","120.622446 ",,4390.0,,
臺中大甲分局,友迦工業股份有限公司,,日南里,臺中市大甲區日南里幼獅路33號,"24.406102 ","120.650425 ",,84.0,,
臺中大甲分局,達航工業股份有限公司,,日南里,臺中市大甲區日南里工一路21號,"24.409503 ","120.646289 ",,624.0,,
臺中大甲分局,大甲永和機械工業股份有限公司 ,,日南里,臺中市大甲區日南里幼獅路69號,"24.402135 ","120.655821 ",,52.0,,
臺中大甲分局,源永豐食品股份有限公司,,日南里,臺中市大甲區日南里幼獅路7號,"24.408574 ","120.645252 ",,25.0,,
臺中大甲分局,永日化學工業股份有限公司,,日南里,臺中市大甲區日南里幼獅路59號,"24.403361 ","120.654653 ",,25.0,,
臺中大甲分局,永信藥品工業股份有限公司,,日南里,臺中市大甲區日南里工九路27號,"24.404876 ","120.654653 ",,44.0,,
臺中大甲分局,和昌隆工業股份有限公司,,日南里,臺中市大甲區日南里幼一路06號,"24.409185 ","120.646596 ",,62.0,,
臺中大甲分局,誌陽企業股份有限公司,,日南里,臺中市大甲區日南里幼獅路17號,"24.407775 ","120.646854 ",,116.0,,
